"Activity" "Subject" "Measurement" "Mean"
"STANDING" "23" "fBodyBodyGyroMag-mean()" -0.534657191683602
"STANDING" "25" "fBodyBodyGyroMag-mean()" -0.807444065877193
"LAYING" "25" "fBodyBodyGyroMag-mean()" -0.482637288955224
"LAYING" "26" "fBodyBodyGyroMag-mean()" -0.770504884821429
"LAYING" "27" "fBodyBodyGyroMag-mean()" -0.785953610106383
"LAYING" "28" "fBodyBodyGyroMag-mean()" -0.73790809206911
"LAYING" "29" "fBodyBodyGyroMag-mean()" -0.722018434984302
"LAYING" "30" "fBodyBodyGyroMag-mean()" -0.669600510563003
"WALKING" "2" "fBodyBodyGyroMag-std()" -0.725310337688742
"WALKING" "4" "fBodyBodyGyroMag-std()" -0.732586304826498
"WALKING" "9" "fBodyBodyGyroMag-std()" -0.697729432621528
"WALKING" "10" "fBodyBodyGyroMag-std()" -0.666014612598639
"WALKING" "12" "fBodyBodyGyroMag-std()" -0.719438065809375
"WALKING" "13" "fBodyBodyGyroMag-std()" -0.728456241741294
"WALKING_UPSTAIRS" "13" "fBodyBodyGyroMag-std()" -0.633623437833333
"WALKING_UPSTAIRS" "18" "fBodyBodyGyroMag-std()" -0.789777674554945
"WALKING_UPSTAIRS" "20" "fBodyBodyGyroMag-std()" -0.635816314618644
"WALKING_UPSTAIRS" "24" "fBodyBodyGyroMag-std()" -0.782076276167979
"WALKING_UPSTAIRS" "1" "fBodyBodyGyroMag-std()" -0.587806637924765
"WALKING_DOWNSTAIRS" "1" "fBodyBodyGyroMag-std()" -0.324706683214286
"WALKING_DOWNSTAIRS" "3" "fBodyBodyGyroMag-std()" -0.703839403007038
"WALKING_DOWNSTAIRS" "5" "fBodyBodyGyroMag-std()" -0.715731148145695
"WALKING_DOWNSTAIRS" "6" "fBodyBodyGyroMag-std()" -0.657368673849846
"WALKING_DOWNSTAIRS" "7" "fBodyBodyGyroMag-std()" -0.650923648207792
"WALKING_DOWNSTAIRS" "8" "fBodyBodyGyroMag-std()" -0.739249164401961
"SITTING" "8" "fBodyBodyGyroMag-std()" -0.578223176773743
"SITTING" "11" "fBodyBodyGyroMag-std()" -0.711267219682278
"SITTING" "14" "fBodyBodyGyroMag-std()" -0.516930495917399
"SITTING" "15" "fBodyBodyGyroMag-std()" -0.695346839682927
"SITTING" "16" "fBodyBodyGyroMag-std()" -0.802078223409836
"SITTING" "17" "fBodyBodyGyroMag-std()" -0.857834029660377
"STANDING" "17" "fBodyBodyGyroMag-std()" -0.587723691067961
"STANDING" "19" "fBodyBodyGyroMag-std()" -0.662325968145833
"STANDING" "21" "fBodyBodyGyroMag-std()" -0.793158526279412
"STANDING" "22" "fBodyBodyGyroMag-std()" -0.699600086233645
"STANDING" "23" "fBodyBodyGyroMag-std()" -0.632288527203763
"STANDING" "25" "fBodyBodyGyroMag-std()" -0.759451745578947
"LAYING" "25" "fBodyBodyGyroMag-std()" -0.379517451373134
"LAYING" "26" "fBodyBodyGyroMag-std()" -0.782624320831633
"LAYING" "27" "fBodyBodyGyroMag-std()" -0.777810418832447
"LAYING" "28" "fBodyBodyGyroMag-std()" -0.743784612693717
"LAYING" "29" "fBodyBodyGyroMag-std()" -0.671454324368401
"LAYING" "30" "fBodyBodyGyroMag-std()" -0.589192650089817
"WALKING" "2" "fBodyBodyGyroMag-meanFreq()" 0.0471324812379801
"WALKING" "4" "fBodyBodyGyroMag-meanFreq()" -0.129301517256877
"WALKING" "9" "fBodyBodyGyroMag-meanFreq()" -0.108828634535764
"WALKING" "10" "fBodyBodyGyroMag-meanFreq()" 0.0120855942278469
"WALKING" "12" "fBodyBodyGyroMag-meanFreq()" -0.0455357170932188
"WALKING" "13" "fBodyBodyGyroMag-meanFreq()" 0.071257458941791
"WALKING_UPSTAIRS" "13" "fBodyBodyGyroMag-meanFreq()" 0.0487612127368254
"WALKING_UPSTAIRS" "18" "fBodyBodyGyroMag-meanFreq()" -0.0573696679480769
"WALKING_UPSTAIRS" "20" "fBodyBodyGyroMag-meanFreq()" -0.0676712910494915
"WALKING_UPSTAIRS" "24" "fBodyBodyGyroMag-meanFreq()" 0.0194486014291863
"WALKING_UPSTAIRS" "1" "fBodyBodyGyroMag-meanFreq()" 0.0568356864581818
"WALKING_DOWNSTAIRS" "1" "fBodyBodyGyroMag-meanFreq()" 0.157159054428571
"WALKING_DOWNSTAIRS" "3" "fBodyBodyGyroMag-meanFreq()" -0.0846075231245126
"WALKING_DOWNSTAIRS" "5" "fBodyBodyGyroMag-meanFreq()" 0.062219113935298
"WALKING_DOWNSTAIRS" "6" "fBodyBodyGyroMag-meanFreq()" 0.104193397607938
"WALKING_DOWNSTAIRS" "7" "fBodyBodyGyroMag-meanFreq()" -0.0352276334005552
"WALKING_DOWNSTAIRS" "8" "fBodyBodyGyroMag-meanFreq()" 0.0126013250103049
"SITTING" "8" "fBodyBodyGyroMag-meanFreq()" -0.0436386705603352
"SITTING" "11" "fBodyBodyGyroMag-meanFreq()" -0.10978179348269
"SITTING" "14" "fBodyBodyGyroMag-meanFreq()" -0.138544755393189
"SITTING" "15" "fBodyBodyGyroMag-meanFreq()" -0.149680864646374
"SITTING" "16" "fBodyBodyGyroMag-meanFreq()" -0.0501221341519126
"SITTING" "17" "fBodyBodyGyroMag-meanFreq()" 0.0374161974955094
"STANDING" "17" "fBodyBodyGyroMag-meanFreq()" -0.0788175889902913
"STANDING" "19" "fBodyBodyGyroMag-meanFreq()" -0.0199336248458333
"STANDING" "21" "fBodyBodyGyroMag-meanFreq()" -0.00571922625735294
"STANDING" "22" "fBodyBodyGyroMag-meanFreq()" -0.131615440167913
"STANDING" "23" "fBodyBodyGyroMag-meanFreq()" 0.154723197790323
"STANDING" "25" "fBodyBodyGyroMag-meanFreq()" -0.219078843122865
"LAYING" "25" "fBodyBodyGyroMag-meanFreq()" -0.229709713507463
"LAYING" "26" "fBodyBodyGyroMag-meanFreq()" -0.0121587278753342
"LAYING" "27" "fBodyBodyGyroMag-meanFreq()" 0.0114867378614096
"LAYING" "28" "fBodyBodyGyroMag-meanFreq()" -0.122999827523272
"LAYING" "29" "fBodyBodyGyroMag-meanFreq()" -0.0446469221483721
"LAYING" "30" "fBodyBodyGyroMag-meanFreq()" -0.205094596687206
"WALKING" "2" "fBodyBodyGyroJerkMag-mean()" -0.751615078360927
"WALKING" "4" "fBodyBodyGyroJerkMag-mean()" -0.838833209652997
"WALKING" "9" "fBodyBodyGyroJerkMag-mean()" -0.786473954201389
"WALKING" "10" "fBodyBodyGyroJerkMag-mean()" -0.767780095068027
"WALKING" "12" "fBodyBodyGyroJerkMag-mean()" -0.78990285099375
"WALKING" "13" "fBodyBodyGyroJerkMag-mean()" -0.692302573566667
"WALKING_UPSTAIRS" "13" "fBodyBodyGyroJerkMag-mean()" -0.743563179047619
"WALKING_UPSTAIRS" "18" "fBodyBodyGyroJerkMag-mean()" -0.88466302260989
"WALKING_UPSTAIRS" "20" "fBodyBodyGyroJerkMag-mean()" -0.692638075749774
"WALKING_UPSTAIRS" "24" "fBodyBodyGyroJerkMag-mean()" -0.795019165380577
"WALKING_UPSTAIRS" "1" "fBodyBodyGyroJerkMag-mean()" -0.664403718243574
"WALKING_DOWNSTAIRS" "1" "fBodyBodyGyroJerkMag-mean()" -0.435965402464286
"WALKING_DOWNSTAIRS" "3" "fBodyBodyGyroJerkMag-mean()" -0.810085498651026
"WALKING_DOWNSTAIRS" "5" "fBodyBodyGyroJerkMag-mean()" -0.748829309536424
"WALKING_DOWNSTAIRS" "6" "fBodyBodyGyroJerkMag-mean()" -0.651886909221538
"WALKING_DOWNSTAIRS" "7" "fBodyBodyGyroJerkMag-mean()" -0.668879188156396
"WALKING_DOWNSTAIRS" "8" "fBodyBodyGyroJerkMag-mean()" -0.793654280423529
"SITTING" "8" "fBodyBodyGyroJerkMag-mean()" -0.650017653313408
"SITTING" "11" "fBodyBodyGyroJerkMag-mean()" -0.864827011392405
"SITTING" "14" "fBodyBodyGyroJerkMag-mean()" -0.717590101802972
"SITTING" "15" "fBodyBodyGyroJerkMag-mean()" -0.83680189402439
"SITTING" "16" "fBodyBodyGyroJerkMag-mean()" -0.872772282732241
"SITTING" "17" "fBodyBodyGyroJerkMag-mean()" -0.858227314377358
"STANDING" "17" "fBodyBodyGyroJerkMag-mean()" -0.754248213883495
"STANDING" "19" "fBodyBodyGyroJerkMag-mean()" -0.719519008752778
"STANDING" "21" "fBodyBodyGyroJerkMag-mean()" -0.826275026053922
"STANDING" "22" "fBodyBodyGyroJerkMag-mean()" -0.830191956697819
"STANDING" "23" "fBodyBodyGyroJerkMag-mean()" -0.584111049810215
"STANDING" "25" "fBodyBodyGyroJerkMag-mean()" -0.905391691608187
"LAYING" "25" "fBodyBodyGyroJerkMag-mean()" -0.725791752835821
"LAYING" "26" "fBodyBodyGyroJerkMag-mean()" -0.823865297193878
"LAYING" "27" "fBodyBodyGyroJerkMag-mean()" -0.837585999827128
"LAYING" "28" "fBodyBodyGyroJerkMag-mean()" -0.806882151753927
"LAYING" "29" "fBodyBodyGyroJerkMag-mean()" -0.840464164156977
"LAYING" "30" "fBodyBodyGyroJerkMag-mean()" -0.811292332428198
"WALKING" "2" "fBodyBodyGyroJerkMag-std()" -0.744194981440397
"WALKING" "4" "fBodyBodyGyroJerkMag-std()" -0.863096864037855
"WALKING" "9" "fBodyBodyGyroJerkMag-std()" -0.801296292638889
"WALKING" "10" "fBodyBodyGyroJerkMag-std()" -0.787144257176871
"WALKING" "12" "fBodyBodyGyroJerkMag-std()" -0.7973614576875
"WALKING" "13" "fBodyBodyGyroJerkMag-std()" -0.723677100534826
"WALKING_UPSTAIRS" "13" "fBodyBodyGyroJerkMag-std()" -0.748348646428571
"WALKING_UPSTAIRS" "18" "fBodyBodyGyroJerkMag-std()" -0.902206780607143
"WALKING_UPSTAIRS" "20" "fBodyBodyGyroJerkMag-std()" -0.694680032329944
"WALKING_UPSTAIRS" "24" "fBodyBodyGyroJerkMag-std()" -0.796157264514436
"WALKING_UPSTAIRS" "1" "fBodyBodyGyroJerkMag-std()" -0.698823947630094
"WALKING_DOWNSTAIRS" "1" "fBodyBodyGyroJerkMag-std()" -0.537559601428571
"WALKING_DOWNSTAIRS" "3" "fBodyBodyGyroJerkMag-std()" -0.810032718739003
"WALKING_DOWNSTAIRS" "5" "fBodyBodyGyroJerkMag-std()" -0.735610602483444
"WALKING_DOWNSTAIRS" "6" "fBodyBodyGyroJerkMag-std()" -0.660175875210246
"WALKING_DOWNSTAIRS" "7" "fBodyBodyGyroJerkMag-std()" -0.668963362464935
"WALKING_DOWNSTAIRS" "8" "fBodyBodyGyroJerkMag-std()" -0.828833099803922
"SITTING" "8" "fBodyBodyGyroJerkMag-std()" -0.714053548100559
"SITTING" "11" "fBodyBodyGyroJerkMag-std()" -0.879254016740506
"SITTING" "14" "fBodyBodyGyroJerkMag-std()" -0.760560087962848
"SITTING" "15" "fBodyBodyGyroJerkMag-std()" -0.849634463841463
"SITTING" "16" "fBodyBodyGyroJerkMag-std()" -0.886533212213115
"SITTING" "17" "fBodyBodyGyroJerkMag-std()" -0.859786587471698
"STANDING" "17" "fBodyBodyGyroJerkMag-std()" -0.766587678058252
"STANDING" "19" "fBodyBodyGyroJerkMag-std()" -0.754223739441667
"STANDING" "21" "fBodyBodyGyroJerkMag-std()" -0.834949863259804
"STANDING" "22" "fBodyBodyGyroJerkMag-std()" -0.835597218255452
"STANDING" "23" "fBodyBodyGyroJerkMag-std()" -0.593735302105376
"STANDING" "25" "fBodyBodyGyroJerkMag-std()" -0.904819432807017
"LAYING" "25" "fBodyBodyGyroJerkMag-std()" -0.739360746865672
"LAYING" "26" "fBodyBodyGyroJerkMag-std()" -0.823991408418367
"LAYING" "27" "fBodyBodyGyroJerkMag-std()" -0.848260021656915
"LAYING" "28" "fBodyBodyGyroJerkMag-std()" -0.818448508376963
"LAYING" "29" "fBodyBodyGyroJerkMag-std()" -0.851462426569768
"LAYING" "30" "fBodyBodyGyroJerkMag-std()" -0.822805618746736
"WALKING" "2" "fBodyBodyGyroJerkMag-meanFreq()" 0.124612068599768
"WALKING" "4" "fBodyBodyGyroJerkMag-meanFreq()" 0.159075727514984
"WALKING" "9" "fBodyBodyGyroJerkMag-meanFreq()" 0.0927763736788195
"WALKING" "10" "fBodyBodyGyroJerkMag-meanFreq()" 0.153580253720748
"WALKING" "12" "fBodyBodyGyroJerkMag-meanFreq()" 0.0705873609285625
"WALKING" "13" "fBodyBodyGyroJerkMag-meanFreq()" 0.177820450069204
"WALKING_UPSTAIRS" "13" "fBodyBodyGyroJerkMag-meanFreq()" 0.124869841865079
"WALKING_UPSTAIRS" "18" "fBodyBodyGyroJerkMag-meanFreq()" 0.193231486725357
"WALKING_UPSTAIRS" "20" "fBodyBodyGyroJerkMag-meanFreq()" 0.0504291443716384
"WALKING_UPSTAIRS" "24" "fBodyBodyGyroJerkMag-meanFreq()" 0.161739608926982
"WALKING_UPSTAIRS" "1" "fBodyBodyGyroJerkMag-meanFreq()" 0.196501616180533
"WALKING_DOWNSTAIRS" "1" "fBodyBodyGyroJerkMag-meanFreq()" 0.215462239928571
"WALKING_DOWNSTAIRS" "3" "fBodyBodyGyroJerkMag-meanFreq()" 0.0599628733252199
"WALKING_DOWNSTAIRS" "5" "fBodyBodyGyroJerkMag-meanFreq()" 0.0307564556565894
"WALKING_DOWNSTAIRS" "6" "fBodyBodyGyroJerkMag-meanFreq()" 0.081817622852
"WALKING_DOWNSTAIRS" "7" "fBodyBodyGyroJerkMag-meanFreq()" 0.0631920436939935
"WALKING_DOWNSTAIRS" "8" "fBodyBodyGyroJerkMag-meanFreq()" 0.223249497754902
"SITTING" "8" "fBodyBodyGyroJerkMag-meanFreq()" 0.224033151154749
"SITTING" "11" "fBodyBodyGyroJerkMag-meanFreq()" 0.11789211326962
"SITTING" "14" "fBodyBodyGyroJerkMag-meanFreq()" 0.0907579516695975
"SITTING" "15" "fBodyBodyGyroJerkMag-meanFreq()" 0.0955564233589329
"SITTING" "16" "fBodyBodyGyroJerkMag-meanFreq()" 0.153211239562049
"SITTING" "17" "fBodyBodyGyroJerkMag-meanFreq()" 0.281467707390189
"STANDING" "17" "fBodyBodyGyroJerkMag-meanFreq()" 0.107560299408738
"STANDING" "19" "fBodyBodyGyroJerkMag-meanFreq()" 0.128629739389444
"STANDING" "21" "fBodyBodyGyroJerkMag-meanFreq()" 0.205643655933971
"STANDING" "22" "fBodyBodyGyroJerkMag-meanFreq()" 0.119560563802492
"STANDING" "23" "fBodyBodyGyroJerkMag-meanFreq()" 0.169185024505108
"STANDING" "25" "fBodyBodyGyroJerkMag-meanFreq()" 0.0655966106445029
"LAYING" "25" "fBodyBodyGyroJerkMag-meanFreq()" -0.0470207701531343
"LAYING" "26" "fBodyBodyGyroJerkMag-meanFreq()" 0.147533706980564
"LAYING" "27" "fBodyBodyGyroJerkMag-meanFreq()" 0.203684998121436
"LAYING" "28" "fBodyBodyGyroJerkMag-meanFreq()" -0.00200923842099476
"LAYING" "29" "fBodyBodyGyroJerkMag-meanFreq()" 0.212434137252471
"LAYING" "30" "fBodyBodyGyroJerkMag-meanFreq()" 0.0433050556386684
